frame_num,gps_utc_time,gps_latitude,gps_longitude,gps_north,gps_east,gps_ground_speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp,crash
801,0x0ABE4650,0x02963114,0x04B90E3A,1,0,0x0000003D,-32737,32760,-52,-831,-72,780,7.6875,no crash
802,0x0ABE4650,0x02963114,0x04B90E3A,1,0,0x0000003D,25,9,-72,-780,-468,503,7.6875,no crash
803,0x0ABE4650,0x02963114,0x04B90E3A,1,0,0x0000003D,39,3,-74,747,771,2243,7.75,no crash
804,0x0ABE4650,0x02963114,0x04B90E3A,1,0,0x0000003D,28,12,-40,-602,840,772,7.75,no crash
805,0x0ABE4A38,0x0296310F,0x04B90E35,1,0,0x00000035,35,11,-45,954,-66,725,7.75,no crash
806,0x0ABE4A38,0x0296310F,0x04B90E35,1,0,0x00000035,38,7,-40,1151,-19,675,7.75,no crash
807,0x0ABE4A38,0x0296310F,0x04B90E35,1,0,0x00000035,-32741,32767,-40,141,100,111,7.75,no crash
808,0x0ABE4A38,0x0296310F,0x04B90E35,1,0,0x00000035,-32736,32761,-65,-1056,274,-690,7.75,no crash
809,0x0ABE4A38,0x0296310F,0x04B90E35,1,0,0x00000035,30,1,-80,-1032,-172,-667,7.75,no crash
810,0x0ABE4A38,0x0296310F,0x04B90E35,1,0,0x00000035,-32730,32755,-65,-523,1398,-315,7.6875,no crash
811,0x0ABE4A38,0x0296310F,0x04B90E35,1,0,0x00000035,-32729,32759,-45,274,-712,-1394,7.6875,no crash
812,0x0ABE4A38,0x0296310F,0x04B90E35,1,0,0x00000035,-32729,32760,-34,1260,-799,-969,7.6875,no crash
813,0x0ABE4A38,0x0296310F,0x04B90E35,1,0,0x00000035,46,7,-39,358,-1005,-399,7.6875,no crash
814,0x0ABE4A38,0x0296310F,0x04B90E35,1,0,0x00000035,-32733,32766,-45,-717,-26,62,7.6875,no crash
815,0x0ABE4A38,0x0296310F,0x04B90E35,1,0,0x00000035,-32737,32743,-65,-443,904,820,7.625,no crash
816,0x0ABE4E20,0x0296310B,0x04B90E2F,1,0,0x0000002E,-32725,32759,-77,316,-108,439,7.625,no crash
817,0x0ABE4E20,0x0296310B,0x04B90E2F,1,0,0x0000002E,-32728,32764,-61,369,1310,853,7.625,no crash
818,0x0ABE4E20,0x0296310B,0x04B90E2F,1,0,0x0000002E,44,11,-49,-948,763,104,7.625,no crash
819,0x0ABE4E20,0x0296310B,0x04B90E2F,1,0,0x0000002E,-32745,32767,-34,200,325,57,7.625,no crash
820,0x0ABE4E20,0x0296310B,0x04B90E2F,1,0,0x0000002E,15,1,-32,-243,-84,-128,7.625,no crash
821,0x0ABE4E20,0x0296310B,0x04B90E2F,1,0,0x0000002E,-32753,32764,-36,-1162,219,-377,7.625,no crash
822,0x0ABE4E20,0x0296310B,0x04B90E2F,1,0,0x0000002E,-32740,32756,-79,-1007,216,142,7.625,no crash
823,0x0ABE4E20,0x0296310B,0x04B90E2F,1,0,0x0000002E,-32744,32748,-74,-1632,1140,-444,7.625,no crash
824,0x0ABE4E20,0x0296310B,0x04B90E2F,1,0,0x0000002E,-32751,32764,-42,1153,-1989,-1000,7.625,no crash
825,0x0ABE4E20,0x0296310B,0x04B90E2F,1,0,0x0000002E,-32741,32755,-29,1809,-635,-608,7.625,no crash
826,0x0ABE5208,0x02963108,0x04B90E2B,1,0,0x00000029,-32746,32760,-32,568,-944,-391,7.625,no crash
827,0x0ABE5208,0x02963108,0x04B90E2B,1,0,0x00000029,-32748,32760,-39,-79,-420,-46,7.625,no crash
828,0x0ABE5208,0x02963108,0x04B90E2B,1,0,0x00000029,-32737,32744,-57,-162,-411,447,7.625,no crash
829,0x0ABE5208,0x02963108,0x04B90E2B,1,0,0x00000029,27,6,-72,-9,-1066,282,7.625,no crash
830,0x0ABE5208,0x02963108,0x04B90E2B,1,0,0x00000029,39,1,-80,1021,1661,462,7.625,no crash
831,0x0ABE5208,0x02963108,0x04B90E2B,1,0,0x00000029,39,30,-42,-77,-355,693,7.625,no crash
832,0x0ABE5208,0x02963108,0x04B90E2B,1,0,0x00000029,25,12,-36,1432,268,1156,7.625,no crash
833,0x0ABE5208,0x02963108,0x04B90E2B,1,0,0x00000029,24,7,-33,265,175,506,7.625,no crash
834,0x0ABE5208,0x02963108,0x04B90E2B,1,0,0x00000029,7,3,-40,-1707,636,-312,7.6875,no crash
835,0x0ABE55F0,0x02963105,0x04B90E26,1,0,0x00000029,-32737,32764,-89,-1753,182,255,7.6875,no crash
836,0x0ABE55F0,0x02963105,0x04B90E26,1,0,0x00000029,-32740,32759,-74,-2053,566,-997,7.6875,no crash
837,0x0ABE55F0,0x02963105,0x04B90E26,1,0,0x00000029,11,1,-50,988,-1353,-317,7.6875,no crash
838,0x0ABE55F0,0x02963105,0x04B90E26,1,0,0x00000029,-32735,32760,-29,1985,-518,-803,7.6875,no crash
839,0x0ABE55F0,0x02963105,0x04B90E26,1,0,0x00000029,31,3,-24,769,-997,-321,7.625,no crash
840,0x0ABE55F0,0x02963105,0x04B90E26,1,0,0x00000029,-32738,32767,-40,428,-278,603,7.625,no crash
841,0x0ABE55F0,0x02963105,0x04B90E26,1,0,0x00000029,-32744,32759,-57,-529,129,1107,7.5625,no crash
842,0x0ABE55F0,0x02963105,0x04B90E26,1,0,0x00000029,-32753,32761,-77,-747,69,1527,7.5625,no crash
843,0x0ABE55F0,0x02963105,0x04B90E26,1,0,0x00000029,-32719,32764,-65,702,730,1339,7.625,no crash
844,0x0ABE55F0,0x02963105,0x04B90E26,1,0,0x00000029,33,19,-40,637,129,838,7.625,no crash
845,0x0ABE59D8,0x02963106,0x04B90E25,1,0,0x0000002E,27,6,-31,1710,272,53,7.625,no crash
846,0x0ABE59D8,0x02963106,0x04B90E25,1,0,0x0000002E,39,6,-44,530,36,301,7.625,no crash
847,0x0ABE59D8,0x02963106,0x04B90E25,1,0,0x0000002E,-32754,32767,-40,-528,269,-428,7.625,no crash
848,0x0ABE59D8,0x02963106,0x04B90E25,1,0,0x0000002E,-32733,32764,-72,-234,10,262,7.625,no crash
849,0x0ABE59D8,0x02963106,0x04B90E25,1,0,0x0000002E,-32744,32764,-73,-2267,460,-19,7.625,no crash
850,0x0ABE59D8,0x02963106,0x04B90E25,1,0,0x0000002E,-32729,32764,-79,-513,248,-585,7.625,no crash
851,0x0ABE59D8,0x02963106,0x04B90E25,1,0,0x0000002E,-32714,32764,-45,1003,-328,-1379,7.625,no crash
852,0x0ABE59D8,0x02963106,0x04B90E25,1,0,0x0000002E,38,3,-32,1086,-719,-383,7.625,no crash
853,0x0ABE59D8,0x02963106,0x04B90E25,1,0,0x0000002E,-32728,32767,-40,591,-556,-254,7.5625,no crash
854,0x0ABE59D8,0x02963106,0x04B90E25,1,0,0x0000002E,28,3,-55,-1177,-496,457,7.5625,no crash
855,0x0ABE5DC0,0x02963107,0x04B90E25,1,0,0x00000031,22,3,-68,-1595,-1067,1274,7.5625,no crash
856,0x0ABE5DC0,0x02963107,0x04B90E25,1,0,0x00000031,36,12,-80,-671,236,1748,7.5625,no crash
857,0x0ABE5DC0,0x02963107,0x04B90E25,1,0,0x00000031,-32746,32761,-55,-1130,464,596,7.5625,no crash
858,0x0ABE5DC0,0x02963107,0x04B90E25,1,0,0x00000031,23,7,-37,1143,332,-278,7.5,no crash
859,0x0ABE5DC0,0x02963107,0x04B90E25,1,0,0x00000031,24,8,-26,926,-295,-128,7.5,no crash
860,0x0ABE5DC0,0x02963107,0x04B90E25,1,0,0x00000031,15,8,-39,214,159,-203,7.5,no crash
861,0x0ABE5DC0,0x02963107,0x04B90E25,1,0,0x00000031,6,9,-49,356,315,-382,7.5,no crash
862,0x0ABE5DC0,0x02963107,0x04B90E25,1,0,0x00000031,-32749,32760,-66,-619,652,-288,7.5,no crash
863,0x0ABE5DC0,0x02963107,0x04B90E25,1,0,0x00000031,-32745,32753,-69,-1102,1752,-652,7.5,no crash
864,0x0ABE5DC0,0x02963107,0x04B90E25,1,0,0x00000031,-32741,32764,-58,1333,-1553,-921,7.5,no crash
865,0x0ABE5DC0,0x02963107,0x04B90E25,1,0,0x00000031,-32720,32760,-39,1557,-454,-1605,7.5,no crash
866,0x0ABE61A8,0x02963109,0x04B90E25,1,0,0x00000030,-32733,32766,-25,920,-910,-876,7.5,no crash
867,0x0ABE61A8,0x02963109,0x04B90E25,1,0,0x00000030,-32733,32764,-34,-548,-342,-287,7.4375,no crash
868,0x0ABE61A8,0x02963109,0x04B90E25,1,0,0x00000030,-32753,32764,-49,-727,-544,612,7.4375,no crash
869,0x0ABE61A8,0x02963109,0x04B90E25,1,0,0x00000030,19,3,-63,45,-132,1334,7.4375,no crash
870,0x0ABE61A8,0x02963109,0x04B90E25,1,0,0x00000030,-32722,32764,-72,676,1742,1693,7.4375,no crash
871,0x0ABE61A8,0x02963109,0x04B90E25,1,0,0x00000030,40,12,-52,-309,-26,886,7.4375,no crash
872,0x0ABE61A8,0x02963109,0x04B90E25,1,0,0x00000030,39,9,-45,1086,-603,1057,7.5,no crash
873,0x0ABE61A8,0x02963109,0x04B90E25,1,0,0x00000030,28,7,-36,-260,164,439,7.5,no crash
874,0x0ABE61A8,0x02963109,0x04B90E25,1,0,0x00000030,22,7,-49,-587,-181,163,7.5,no crash
875,0x0ABE6590,0x0296310A,0x04B90E24,1,0,0x0000002B,-32749,32767,-63,-1194,-23,404,7.5,no crash
876,0x0ABE6590,0x0296310A,0x04B90E24,1,0,0x0000002B,-32753,32755,-65,-1382,47,-13,7.5,no crash
877,0x0ABE6590,0x0296310A,0x04B90E24,1,0,0x0000002B,-32741,32752,-64,-594,479,-141,7.5,no crash
878,0x0ABE6590,0x0296310A,0x04B90E24,1,0,0x0000002B,31,7,-42,-706,-929,-964,7.5,no crash
879,0x0ABE6590,0x0296310A,0x04B90E24,1,0,0x0000002B,35,0,-34,2070,-771,-181,7.4375,no crash
880,0x0ABE6590,0x0296310A,0x04B90E24,1,0,0x0000002B,28,12,-32,458,-876,212,7.4375,no crash
881,0x0ABE6590,0x0296310A,0x04B90E24,1,0,0x0000002B,16,9,-36,-1274,-717,915,7.4375,no crash
882,0x0ABE6590,0x0296310A,0x04B90E24,1,0,0x0000002B,-32746,32764,-68,545,196,1756,7.4375,no crash
883,0x0ABE6590,0x0296310A,0x04B90E24,1,0,0x0000002B,23,22,-74,276,-558,2376,7.4375,no crash
884,0x0ABE6590,0x0296310A,0x04B90E24,1,0,0x0000002B,28,19,-61,436,746,2105,7.4375,no crash
885,0x0ABE6978,0x0296310B,0x04B90E24,1,0,0x0000002D,24,24,-40,874,651,1016,7.4375,no crash
886,0x0ABE6978,0x0296310B,0x04B90E24,1,0,0x0000002D,35,15,-36,738,81,1127,7.4375,no crash
887,0x0ABE6978,0x0296310B,0x04B90E24,1,0,0x0000002D,35,9,-44,1055,458,748,7.4375,no crash
888,0x0ABE6978,0x0296310B,0x04B90E24,1,0,0x0000002D,6,1,-49,-1386,977,416,7.4375,no crash
889,0x0ABE6978,0x0296310B,0x04B90E24,1,0,0x0000002D,-32753,32764,-72,-1237,625,1028,7.4375,no crash
890,0x0ABE6978,0x0296310B,0x04B90E24,1,0,0x0000002D,-32761,32752,-66,-1636,1767,136,7.4375,no crash
891,0x0ABE6978,0x0296310B,0x04B90E24,1,0,0x0000002D,-32756,32752,-48,825,-600,-245,7.4375,no crash
892,0x0ABE6978,0x0296310B,0x04B90E24,1,0,0x0000002D,-32733,32752,-40,737,56,-2008,7.4375,no crash
893,0x0ABE6978,0x0296310B,0x04B90E24,1,0,0x0000002D,-32740,32760,-18,196,-1339,-1390,7.4375,no crash
894,0x0ABE6978,0x0296310B,0x04B90E24,1,0,0x0000002D,-32744,32760,-23,1206,-791,-463,7.4375,no crash
895,0x0ABE6978,0x0296310B,0x04B90E24,1,0,0x0000002D,-32744,32756,-49,-482,-313,928,7.4375,no crash
896,0x0ABE6D60,0x0296310C,0x04B90E24,1,0,0x0000002D,23,3,-81,-285,-547,1535,7.4375,no crash
897,0x0ABE6D60,0x0296310C,0x04B90E24,1,0,0x0000002D,-32719,32766,-73,714,1380,1437,7.4375,no crash
898,0x0ABE6D60,0x0296310C,0x04B90E24,1,0,0x0000002D,51,24,-50,875,196,1079,7.4375,no crash
899,0x0ABE6D60,0x0296310C,0x04B90E24,1,0,0x0000002D,33,7,-29,513,-383,911,7.4375,no crash
900,0x0ABE6D60,0x0296310C,0x04B90E24,1,0,0x0000002D,27,7,-40,-819,312,531,7.4375,no crash
901,0x0ABE6D60,0x0296310C,0x04B90E24,1,0,0x0000002D,4,7,-52,-1432,-140,37,7.375,no crash
902,0x0ABE6D60,0x0296310C,0x04B90E24,1,0,0x0000002D,-32744,32766,-68,-464,334,338,7.375,no crash
903,0x0ABE6D60,0x0296310C,0x04B90E24,1,0,0x0000002D,-32757,32761,-58,-3351,1396,-149,7.375,no crash
904,0x0ABE6D60,0x0296310C,0x04B90E24,1,0,0x0000002D,-32743,32748,-65,590,832,-367,7.375,no crash
905,0x0ABE7148,0x0296310E,0x04B90E24,1,0,0x0000002C,-32728,32756,-42,1676,-1209,-1624,7.375,no crash
906,0x0ABE7148,0x0296310E,0x04B90E24,1,0,0x0000002C,33,0,-21,1269,-1242,-1265,7.4375,no crash
907,0x0ABE7148,0x0296310E,0x04B90E24,1,0,0x0000002C,24,1,-36,450,-464,-630,7.4375,no crash
908,0x0ABE7148,0x0296310E,0x04B90E24,1,0,0x0000002C,-32761,32764,-47,131,-657,-92,7.375,no crash
909,0x0ABE7148,0x0296310E,0x04B90E24,1,0,0x0000002C,-32744,32761,-68,-297,48,22,7.375,no crash
910,0x0ABE7148,0x0296310E,0x04B90E24,1,0,0x0000002C,35,20,-84,-1312,-70,1110,7.4375,no crash
911,0x0ABE7148,0x0296310E,0x04B90E24,1,0,0x0000002C,28,24,-50,-1098,217,1581,7.4375,no crash
912,0x0ABE7148,0x0296310E,0x04B90E24,1,0,0x0000002C,23,17,-34,1833,334,999,7.4375,no crash
913,0x0ABE7148,0x0296310E,0x04B90E24,1,0,0x0000002C,28,7,-32,1002,472,735,7.4375,no crash
914,0x0ABE7148,0x0296310E,0x04B90E24,1,0,0x0000002C,15,9,-44,-177,112,148,7.4375,no crash
915,0x0ABE7148,0x0296310E,0x04B90E24,1,0,0x0000002C,4,4,-49,-810,544,-200,7.4375,no crash
916,0x0ABE7530,0x0296310F,0x04B90E24,1,0,0x00000027,-32756,32761,-68,-336,335,-303,7.4375,no crash
917,0x0ABE7530,0x0296310F,0x04B90E24,1,0,0x00000027,-32740,32755,-79,-755,1285,-451,7.4375,no crash
918,0x0ABE7530,0x0296310F,0x04B90E24,1,0,0x00000027,12,3,-45,341,-1668,-1567,7.375,no crash
919,0x0ABE7530,0x0296310F,0x04B90E24,1,0,0x00000027,-32730,32767,-34,2468,-1147,-1595,7.375,no crash
920,0x0ABE7530,0x0296310F,0x04B90E24,1,0,0x00000027,31,11,-18,1474,-823,-1018,7.4375,no crash
921,0x0ABE7530,0x0296310F,0x04B90E24,1,0,0x00000027,28,4,-40,851,-225,-584,7.4375,no crash
922,0x0ABE7530,0x0296310F,0x04B90E24,1,0,0x00000027,19,0,-61,-874,43,-43,7.4375,no crash
923,0x0ABE7530,0x0296310F,0x04B90E24,1,0,0x00000027,17,12,-68,-1089,245,-401,7.4375,no crash
924,0x0ABE7530,0x0296310F,0x04B90E24,1,0,0x00000027,44,9,-77,511,947,1070,7.4375,no crash
925,0x0ABE7530,0x0296310F,0x04B90E24,1,0,0x00000027,48,24,-50,292,40,1149,7.4375,no crash
926,0x0ABE7918,0x02963110,0x04B90E24,1,0,0x00000024,35,17,-32,1659,-575,766,7.4375,no crash
927,0x0ABE7918,0x02963110,0x04B90E24,1,0,0x00000024,24,16,-32,-36,675,677,7.4375,no crash
928,0x0ABE7918,0x02963110,0x04B90E24,1,0,0x00000024,12,12,-42,-1096,1227,-602,7.4375,no crash
929,0x0ABE7918,0x02963110,0x04B90E24,1,0,0x00000024,-32730,32755,-89,197,621,-492,7.4375,no crash
930,0x0ABE7918,0x02963110,0x04B90E24,1,0,0x00000024,-32737,32753,-74,-2074,86,-805,7.4375,no crash
931,0x0ABE7918,0x02963110,0x04B90E24,1,0,0x00000024,-32736,32764,-52,885,-556,-562,7.4375,no crash
932,0x0ABE7918,0x02963110,0x04B90E24,1,0,0x00000024,-32720,32760,-42,2258,-1012,-1506,7.4375,no crash
933,0x0ABE7918,0x02963110,0x04B90E24,1,0,0x00000024,31,7,-25,825,-806,-1615,7.4375,no crash
934,0x0ABE7918,0x02963110,0x04B90E24,1,0,0x00000024,31,3,-41,29,-388,-834,7.4375,no crash
935,0x0ABE7D00,0x02963111,0x04B90E24,1,0,0x00000026,19,0,-64,-1410,57,-569,7.4375,no crash
936,0x0ABE7D00,0x02963111,0x04B90E24,1,0,0x00000026,27,6,-72,-1026,-751,116,7.4375,no crash
937,0x0ABE7D00,0x02963111,0x04B90E24,1,0,0x00000026,62,20,-68,139,886,1515,7.5,no crash
938,0x0ABE7D00,0x02963111,0x04B90E24,1,0,0x00000026,44,24,-57,-947,1434,1106,7.5,no crash
939,0x0ABE7D00,0x02963111,0x04B90E24,1,0,0x00000026,24,17,-42,1778,112,956,7.4375,no crash
940,0x0ABE7D00,0x02963111,0x04B90E24,1,0,0x00000026,25,14,-36,-160,501,804,7.4375,no crash
941,0x0ABE7D00,0x02963111,0x04B90E24,1,0,0x00000026,14,8,-44,-993,40,153,7.4375,no crash
942,0x0ABE7D00,0x02963111,0x04B90E24,1,0,0x00000026,19,7,-66,-341,235,292,7.5,no crash
943,0x0ABE7D00,0x02963111,0x04B90E24,1,0,0x00000026,-32753,32764,-68,-1134,285,-53,7.5,no crash
944,0x0ABE7D00,0x02963111,0x04B90E24,1,0,0x00000026,-32719,32750,-87,1660,1537,-352,7.4375,no crash
945,0x0ABE7D00,0x02963111,0x04B90E24,1,0,0x00000026,-32717,32764,-52,271,-1006,-1291,7.4375,no crash
946,0x0ABE80E8,0x02963112,0x04B90E24,1,0,0x0000002D,38,3,-28,277,-1275,-598,7.5,no crash
947,0x0ABE80E8,0x02963112,0x04B90E24,1,0,0x0000002D,25,7,-23,209,-425,-565,7.5,no crash
948,0x0ABE80E8,0x02963112,0x04B90E24,1,0,0x0000002D,19,3,-42,241,-273,197,7.5,no crash
949,0x0ABE80E8,0x02963112,0x04B90E24,1,0,0x0000002D,-32738,32760,-68,92,1033,485,7.4375,no crash
950,0x0ABE80E8,0x02963112,0x04B90E24,1,0,0x0000002D,36,15,-96,17,30,1615,7.4375,no crash
951,0x0ABE80E8,0x02963112,0x04B90E24,1,0,0x0000002D,31,17,-55,-107,427,1759,7.5,no crash
952,0x0ABE80E8,0x02963112,0x04B90E24,1,0,0x0000002D,38,16,-40,772,1089,762,7.5,no crash
953,0x0ABE80E8,0x02963112,0x04B90E24,1,0,0x0000002D,31,1,-24,153,713,743,7.5,no crash
954,0x0ABE80E8,0x02963112,0x04B90E24,1,0,0x0000002D,19,7,-33,-213,510,497,7.4375,no crash
955,0x0ABE80E8,0x02963112,0x04B90E24,1,0,0x0000002D,-32749,32766,-55,-595,870,308,7.4375,no crash
956,0x0ABE84D0,0x02963113,0x04B90E24,1,0,0x00000030,-32757,32753,-68,-1166,704,-240,7.4375,no crash
957,0x0ABE84D0,0x02963113,0x04B90E24,1,0,0x00000030,-32727,32739,-89,683,2220,-38,7.4375,no crash
958,0x0ABE84D0,0x02963113,0x04B90E24,1,0,0x00000030,-32728,32755,-49,418,-2286,-1533,7.5,no crash
959,0x0ABE84D0,0x02963113,0x04B90E24,1,0,0x00000030,-32719,32755,-40,457,-1353,-1274,7.5,no crash
960,0x0ABE84D0,0x02963113,0x04B90E24,1,0,0x00000030,32,1,-23,598,-428,-1290,7.5,no crash
961,0x0ABE84D0,0x02963113,0x04B90E24,1,0,0x00000030,-32741,32767,-32,112,-598,-936,7.5625,no crash
962,0x0ABE84D0,0x02963113,0x04B90E24,1,0,0x00000030,-32749,32760,-52,-666,120,-219,7.5625,no crash
963,0x0ABE84D0,0x02963113,0x04B90E24,1,0,0x00000030,22,6,-72,-372,-354,825,7.5,no crash
964,0x0ABE84D0,0x02963113,0x04B90E24,1,0,0x00000030,55,6,-92,714,885,2009,7.5,no crash
965,0x0ABE84D0,0x02963113,0x04B90E24,1,0,0x00000030,56,12,-57,-1437,373,1260,7.5,no crash
966,0x0ABE88B8,0x02963115,0x04B90E24,1,0,0x00000031,24,7,-29,867,-361,826,7.4375,no crash
967,0x0ABE88B8,0x02963115,0x04B90E24,1,0,0x00000031,30,9,-29,1124,-172,728,7.4375,no crash
968,0x0ABE88B8,0x02963115,0x04B90E24,1,0,0x00000031,15,12,-42,-703,146,-92,7.5,no crash
969,0x0ABE88B8,0x02963115,0x04B90E24,1,0,0x00000031,-32743,32764,-76,22,1185,-230,7.5,no crash
970,0x0ABE88B8,0x02963115,0x04B90E24,1,0,0x00000031,-32751,32755,-68,-1077,1238,-783,7.5,no crash
971,0x0ABE88B8,0x02963115,0x04B90E24,1,0,0x00000031,-32724,32750,-71,2218,381,-141,7.5,no crash
972,0x0ABE88B8,0x02963115,0x04B90E24,1,0,0x00000031,-32706,32755,-45,1453,-1323,-629,7.5,no crash
973,0x0ABE88B8,0x02963115,0x04B90E24,1,0,0x00000031,-32722,32764,-24,318,-762,-406,7.5,no crash
974,0x0ABE88B8,0x02963115,0x04B90E24,1,0,0x00000031,-32736,32764,-32,40,-830,246,7.5,no crash
975,0x0ABF28E0,0x02963116,0x04B90E24,1,0,0x0000002E,-32753,32758,-42,-610,-481,372,7.5,no crash
976,0x0ABF28E0,0x02963116,0x04B90E24,1,0,0x0000002E,-32729,32760,-74,21,-184,757,7.5,no crash
977,0x0ABF28E0,0x02963116,0x04B90E24,1,0,0x0000002E,56,7,-88,599,627,1952,7.5,no crash
978,0x0ABF28E0,0x02963116,0x04B90E24,1,0,0x0000002E,35,15,-49,250,174,1832,7.5625,no crash
979,0x0ABF28E0,0x02963116,0x04B90E24,1,0,0x0000002E,52,6,-40,1268,129,1331,7.5625,no crash
980,0x0ABF28E0,0x02963116,0x04B90E24,1,0,0x0000002E,36,15,-25,-276,-42,1263,7.5625,no crash
981,0x0ABF28E0,0x02963116,0x04B90E24,1,0,0x0000002E,19,9,-41,-367,281,767,7.5625,no crash
982,0x0ABF28E0,0x02963116,0x04B90E24,1,0,0x0000002E,-32749,32760,-65,-793,683,14,7.5625,no crash
983,0x0ABF28E0,0x02963116,0x04B90E24,1,0,0x0000002E,-32733,32752,-80,-2198,459,-895,7.5625,no crash
984,0x0ABF28E0,0x02963116,0x04B90E24,1,0,0x0000002E,-32712,32752,-77,138,1213,-338,7.5625,no crash
985,0x0ABF2CC8,0x02963117,0x04B90E25,1,0,0x0000002F,-32704,32750,-47,-118,-272,-1708,7.5,no crash
986,0x0ABF2CC8,0x02963117,0x04B90E25,1,0,0x0000002F,-32737,32760,-23,847,-108,-1627,7.5,no crash
987,0x0ABF2CC8,0x02963117,0x04B90E25,1,0,0x0000002F,-32730,32755,-32,1037,-1309,-856,7.5,no crash
988,0x0ABF2CC8,0x02963117,0x04B90E25,1,0,0x0000002F,-32738,32766,-48,135,-1283,683,7.5,no crash
989,0x0ABF2CC8,0x02963117,0x04B90E25,1,0,0x0000002F,-32724,32760,-76,-420,146,492,7.5,no crash
990,0x0ABF2CC8,0x02963117,0x04B90E25,1,0,0x0000002F,40,3,-89,139,-357,1137,7.5,no crash
991,0x0ABF2CC8,0x02963117,0x04B90E25,1,0,0x0000002F,40,9,-57,-151,1195,1246,7.5,no crash
992,0x0ABF2CC8,0x02963117,0x04B90E25,1,0,0x0000002F,47,9,-33,1398,847,392,7.5,no crash
993,0x0ABF2CC8,0x02963117,0x04B90E25,1,0,0x0000002F,39,4,-29,-75,-54,708,7.5,no crash
994,0x0ABF2CC8,0x02963117,0x04B90E25,1,0,0x0000002F,24,3,-37,-294,95,500,7.5,no crash
995,0x0ABF30B0,0x02963118,0x04B90E25,1,0,0x0000002F,-32737,32758,-65,-1396,517,22,7.5,no crash
996,0x0ABF30B0,0x02963118,0x04B90E25,1,0,0x0000002F,-32738,32751,-72,-2505,307,-1411,7.5,no crash
997,0x0ABF30B0,0x02963118,0x04B90E25,1,0,0x0000002F,-32717,32742,-81,1218,1147,-515,7.5,no crash
998,0x0ABF30B0,0x02963118,0x04B90E25,1,0,0x0000002F,-32708,32752,-42,406,-880,-1520,7.5,no crash
999,0x0ABF30B0,0x02963118,0x04B90E25,1,0,0x0000002F,-32724,32760,-26,657,-558,-742,7.5,no crash
1000,0x0ABF30B0,0x02963118,0x04B90E25,1,0,0x0000002F,39,0,-40,368,-561,-285,7.5,no crash
1001,0x0ABF30B0,0x02963118,0x04B90E25,1,0,0x0000002F,-32743,32764,-45,-481,-461,630,7.5625,no crash
1002,0x0ABF30B0,0x02963118,0x04B90E25,1,0,0x0000002F,-32735,32755,-72,-748,249,919,7.5625,no crash
1003,0x0ABF30B0,0x02963118,0x04B90E25,1,0,0x0000002F,-32731,32766,-76,-605,-244,1610,7.5625,no crash
1004,0x0ABF30B0,0x02963118,0x04B90E25,1,0,0x0000002F,-32737,32764,-48,166,155,1720,7.5,no crash
1005,0x0ABF3498,0x02963119,0x04B90E27,1,0,0x0000002F,39,9,-32,1717,495,1242,7.5,no crash
1006,0x0ABF3498,0x02963119,0x04B90E27,1,0,0x0000002F,24,1,-25,175,-15,887,7.5,no crash
1007,0x0ABF3498,0x02963119,0x04B90E27,1,0,0x0000002F,-32749,32764,-33,195,-25,255,7.5,no crash
1008,0x0ABF3498,0x02963119,0x04B90E27,1,0,0x0000002F,-32756,32761,-55,-846,371,122,7.5,no crash
1009,0x0ABF3498,0x02963119,0x04B90E27,1,0,0x0000002F,-32753,32748,-77,-1088,-69,-317,7.5,no crash
1010,0x0ABF3498,0x02963119,0x04B90E27,1,0,0x0000002F,-32741,32739,-81,228,869,-857,7.5,no crash
1011,0x0ABF3498,0x02963119,0x04B90E27,1,0,0x0000002F,-32737,32748,-26,1379,-1578,-1903,7.5625,no crash
1012,0x0ABF3498,0x02963119,0x04B90E27,1,0,0x0000002F,-32712,32761,-42,1298,174,-1318,7.5625,no crash
1013,0x0ABF3498,0x02963119,0x04B90E27,1,0,0x0000002F,-32733,32759,-25,-438,-510,-1186,7.5,no crash
1014,0x0ABF3498,0x02963119,0x04B90E27,1,0,0x0000002F,-32746,32760,-40,-460,-856,-759,7.5,no crash
1015,0x0ABF3498,0x02963119,0x04B90E27,1,0,0x0000002F,-32729,32755,-74,-859,232,437,7.5,no crash
1016,0x0ABF3880,0x0296311A,0x04B90E28,1,0,0x0000002D,35,6,-90,-827,-82,1029,7.5625,no crash
1017,0x0ABF3880,0x0296311A,0x04B90E28,1,0,0x0000002D,36,12,-40,-213,457,1971,7.5625,no crash
1018,0x0ABF3880,0x0296311A,0x04B90E28,1,0,0x0000002D,43,0,-33,2824,1436,1750,7.5625,no crash
1019,0x0ABF3880,0x0296311A,0x04B90E28,1,0,0x0000002D,38,6,-29,1494,625,1163,7.5625,no crash
1020,0x0ABF3880,0x0296311A,0x04B90E28,1,0,0x0000002D,-32743,32761,-48,-124,393,572,7.5625,no crash
1021,0x0ABF3880,0x0296311A,0x04B90E28,1,0,0x0000002D,-32745,32745,-68,-707,418,91,7.5,no crash
1022,0x0ABF3880,0x0296311A,0x04B90E28,1,0,0x0000002D,-32744,32743,-64,-1043,514,-257,7.5,no crash
1023,0x0ABF3880,0x0296311A,0x04B90E28,1,0,0x0000002D,-32716,32723,-74,1137,1475,-150,7.5,no crash
1024,0x0ABF3880,0x0296311A,0x04B90E28,1,0,0x0000002D,-32701,32755,-42,1640,-1788,-1107,7.5,no crash
